record_id,stock_code,stock_name,asof_date,degree,weighted_degree,component_id,component_size,pagerank
f28b37e410e91cba67ee44b2,000001.SZ,平安银行,2024-06-30,11,1.3281296491622925,0,20,0.053691488
2dea52419497494e3eef3e55,000002.SZ,万科Ａ,2024-06-30,13,1.3056225776672363,0,20,0.05325137
af5793e2de7f474fa97a1423,000004.SZ,*ST国华,2024-06-30,11,1.0981498956680298,0,20,0.045747038
8014f5f3c51ecc864f8fc328,000006.SZ,深振业Ａ,2024-06-30,12,1.5832328796386719,0,20,0.06352027
9099af5cfd533c6f9f238f86,000007.SZ,全新好,2024-06-30,12,1.2427676916122437,0,20,0.051392708
f03aa6d63a6fc2477cbd9a34,000008.SZ,神州高铁,2024-06-30,9,0.8527010679244995,0,20,0.038926855
1c905394b642b4e24793dbd8,000009.SZ,中国宝安,2024-06-30,9,0.6117682456970215,0,20,0.02964697
8951c0aca9ea44f6e3e115d3,000010.SZ,美丽生态,2024-06-30,11,1.490809679031372,0,20,0.05998642
73448fc77cdaef5b4bd5edea,000011.SZ,深物业A,2024-06-30,11,1.3348357677459717,0,20,0.055095784
7fff06a537b980155f908aee,000012.SZ,南玻Ａ,2024-06-15,11,0.7640010118484497,0,20,0.035485
c4000ab4c04b96032aae4c38,000014.SZ,沙河股份,2024-06-30,14,1.7372064590454102,0,20,0.0681266
cee56bdafbd718ee6c9d66ef,000016.SZ,深康佳Ａ,2024-06-30,10,1.2965712547302246,0,20,0.05455873
01d4957b819702b93ff9fc8f,000017.SZ,深中华A,2024-06-30,11,1.1384427547454834,0,20,0.047579993
0425a3501cc2040d1d44f3ee,000019.SZ,深粮控股,2024-06-30,11,1.5605636835098267,0,20,0.062722415
d816eeb452973f29dbef96b8,000020.SZ,深华发Ａ,2024-06-30,9,0.6981063485145569,0,20,0.032673445
4ed57bef3ad34c62da495c38,000021.SZ,深科技,2024-06-30,10,0.5905365347862244,0,20,0.028857643
2dabeea54e4560da2868e7d6,000025.SZ,特力Ａ,2024-06-15,11,1.704614281654358,0,20,0.06663361
b10893ad8eccee6d9dc0e1d7,000026.SZ,飞亚达,2024-06-30,9,0.6935437321662903,0,20,0.032604594
4b435def86626774d67aa49b,000027.SZ,深圳能源,2024-06-15,12,1.4122588634490967,0,20,0.05711112
a8d7456c4394390460df0144,000028.SZ,国药一致,2024-06-30,13,1.5672746896743774,0,20,0.06238809
