record_id,stock_code,stock_name,asof_date,degree,weighted_degree,component_id,component_size,pagerank
58e45034bf4be2d2a0577c1a,002355.SZ,兴民智通,2024-06-15,6,2.177371025085449,0,5406,0.00023636152
e385dbca3fd7a92c10451cd8,002357.SZ,富临运业,2024-06-15,9,4.108860015869141,0,5406,0.00030761925
cff05b741a1c83d876be0627,002358.SZ,森源电气,2024-06-15,9,3.4063143730163574,0,5406,0.00026735716
3861fe7f2a8181176fb338f4,002370.SZ,亚太药业,2024-06-15,12,3.9764723777770996,0,5406,0.0003283722
dbb174bb2abafb923e27f042,002375.SZ,亚厦股份,2024-06-15,5,0.7865170836448669,0,5406,0.00010319456
7721a5ee9fd0a6ccecd255fe,002381.SZ,双箭股份,2024-06-15,6,1.5937652587890625,0,5406,0.00025291796
7c502d5d52542a7fb7a9c70d,002455.SZ,百川股份,2024-06-30,6,1.316947340965271,0,5406,0.00014894243
cbdcc45bdb3dfc5e47a24251,002538.SZ,ST司尔特,2024-06-15,8,2.638314962387085,0,5406,0.00022048206
eba0dd1a20285cedef93965a,002549.SZ,凯美特气,2024-06-15,8,2.6177961826324463,0,5406,0.00023843272
a7159030ee9dd95c2338989e,002561.SZ,徐家汇,2024-06-30,8,2.230647325515747,0,5406,0.00016315651
1ec6cef5c1f2e4e7e535eeec,002591.SZ,恒大高新,2024-06-30,4,0.5719113945960999,0,5406,0.00012517476
7921f8357ddccc8ab20c3811,300025.SZ,华星创业,2024-06-15,9,2.188689708709717,0,5406,0.00018195497
980842f60b8a4cdf482da262,300029.SZ,*ST天龙,2024-06-30,2,0.3074100911617279,0,5406,5.1044917e-05
4f517ac2c3e8a6436ddfaadc,300030.SZ,阳普医疗,2024-06-15,4,0.6878107786178589,0,5406,8.022408e-05
eb9b43fc4fb058ad6c76ed4c,300031.SZ,宝通科技,2024-06-30,5,0.7695040702819824,0,5406,0.00014840564
84825d72bef8a0010d55c3cc,300032.SZ,金龙机电,2024-06-15,6,1.3374457359313965,0,5406,0.00014926947
d01850351b1b8911a9416a62,300034.SZ,钢研高纳,2024-06-15,12,3.2482237815856934,0,5406,0.00023152669
0bd1f7e44cf83bfcd4c0dd44,300035.SZ,中科电气,2024-06-15,6,1.009521245956421,0,5406,0.00010784201
f4f221accc04154d38065c9b,300036.SZ,超图软件,2024-06-15,9,1.8975213766098022,0,5406,0.00016701814
7a10f476e941b403849ac88a,300037.SZ,新宙邦,2024-06-15,7,1.2877483367919922,0,5406,0.00013602308
10a8469b8e9e2b735683796b,300041.SZ,回天新材,2024-06-30,9,4.028811454772949,0,5406,0.00029429665
934deee022e4283fb81d4cb4,300139.SZ,晓程科技,2024-06-15,1,0.1209660992026329,0,5406,3.758509e-05
36c59fd998a130a36f97ba73,300247.SZ,融捷健康,2024-06-15,7,1.628625750541687,0,5406,0.00016534887
34c0df87acf10c8231786f65,601678.SH,滨化股份,2024-06-15,11,3.737584114074707,0,5406,0.00028842577
9b1618e8e97091c05e671ef3,002360.SZ,同德化工,2024-06-15,8,3.4408082962036133,0,5406,0.00022221761
5a5db91deeeb09d14f33a8a8,002361.SZ,神剑股份,2024-06-15,7,0.9134528040885925,0,5406,9.569167e-05
00e5ba606a3627bb21dc391c,002363.SZ,隆基机械,2024-06-15,4,1.0891107320785522,0,5406,0.0001490894
1e30a32395d2a7b08f8940cf,002364.SZ,中恒电气,2024-06-15,5,1.1773130893707275,0,5406,0.00015210974
fda508883fe2ec55e51bbed4,002366.SZ,融发核电,2024-06-15,4,0.6554853320121765,0,5406,9.381539e-05
8263d3373f9adb72177fdbe6,002367.SZ,康力电梯,2024-06-15,5,3.4440793991088867,0,5406,0.00026258107
6dd6fab37a37a22b873bfac5,002368.SZ,太极股份,2024-06-15,7,1.425492763519287,0,5406,0.00012846905
